date,train_id,depot,rs_days_from_plan,sig_days_from_plan,tel_days_from_plan,job_open_count,job_critical_count,branding_req_hours,branding_alloc_hours,mileage_km,bogie_wear_index,cleaning_slot,stabling_position,estimated_shunting_mins,prev_night_shunting_count,iot_temp_avg_c,hvac_alert,last_maintenance_date,predicted_failure_risk,manual_override_flag,assigned_status
2025-08-29,KM-T137,Tripunithura Depot,17.0,-1.0,-8.0,3.0,2.0,14.6,3.482046935512728,2500.0,0.1650479455539784,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.378,0.0,IBL
2025-08-29,KM-T138,Pettah Depot,0.0,-4.0,-7.0,0.0,0.0,7.5,8.3169104416258,2855.0,0.4489631942602293,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.357,1.0,IBL
2025-08-29,KM-T139,Pettah Depot,5.0,33.0,10.0,4.0,1.0,8.8,0.8800855796843073,3675.0,0.3584196493036787,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.295,0.0,IBL
2025-08-29,KM-T140,Pettah Depot,33.0,11.0,13.0,3.0,2.0,4.2,2.142753643886789,3091.0,0.1365750838864508,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.218,1.0,IBL
2025-08-30,KM-T101,Pettah Depot,-2.0,21.0,12.0,0.0,0.0,15.5,10.205119082848418,3931.0,0.2567225291805098,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.14,0.0,IBL
2025-08-30,KM-T102,Tripunithura Depot,22.0,-9.0,2.0,3.0,0.0,1.0,19.650430028043854,3639.0,0.2281910010806374,No-Clean,Bay-12,18.0,1.0,26.99,0.0,2025-08-21,0.28,0.0,Service
2025-08-30,KM-T103,Pettah Depot,11.0,17.0,6.0,4.0,0.0,5.2,9.163543687135016,3893.0,0.3871524775256936,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.186,0.0,Service
2025-08-30,KM-T104,Tripunithura Depot,7.0,27.0,21.0,0.0,0.0,5.7,1.086432295749104,3760.0,0.2789697152632098,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.148,0.0,Service
2025-08-30,KM-T105,Tripunithura Depot,28.0,43.0,8.0,4.0,0.0,0.4,1.333373761532677,4055.0,0.3281419049537883,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.165,0.0,Service
2025-08-30,KM-T106,Tripunithura Depot,-9.0,32.0,7.0,1.0,0.0,6.7,10.936723849905372,3249.0,0.2524249352183321,Night-A,Bay-9,8.0,0.0,25.47,0.0,2025-06-22,0.138,0.0,IBL
2025-08-30,KM-T107,Pettah Depot,30.0,13.0,11.0,1.0,0.0,15.5,14.011477531935002,2805.0,0.4165781805547927,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.196,0.0,Standby
2025-08-30,KM-T108,Tripunithura Depot,-28.0,42.0,34.0,1.0,0.0,5.9,7.961037116675376,3909.0,0.2423981942208312,No-Clean,Bay-1,25.0,2.0,25.2,0.0,2025-05-25,0.135,0.0,IBL
2025-08-30,KM-T109,Pettah Depot,-1.0,24.0,-3.0,0.0,0.0,5.5,0.1838345163225043,4058.0,0.487608595047766,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.371,0.0,IBL
2025-08-30,KM-T110,Tripunithura Depot,26.0,22.0,0.0,0.0,0.0,14.4,16.294781048823438,3517.0,0.3875295706786084,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.336,0.0,Standby
2025-08-30,KM-T111,Tripunithura Depot,3.0,18.0,-8.0,1.0,0.0,15.6,8.198721939454897,3166.0,0.2875375429153982,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.301,0.0,IBL
2025-08-30,KM-T112,Tripunithura Depot,-14.0,11.0,12.0,3.0,2.0,9.2,17.311216979378305,3675.0,0.2896130675772396,No-Clean,Bay-2,33.0,2.0,27.14,1.0,2025-05-29,0.271,0.0,IBL
2025-08-30,KM-T113,Pettah Depot,0.0,-6.0,14.0,0.0,0.0,6.7,4.253587215523596,3958.0,0.2257373991448985,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.129,0.0,Service
2025-08-30,KM-T114,Tripunithura Depot,2.0,7.0,4.0,0.0,0.0,4.9,14.311805280856614,3883.0,0.4622429229558717,No-Clean,Bay-4,20.0,1.0,27.66,0.0,2025-08-07,0.212,1.0,Service
2025-08-30,KM-T115,Pettah Depot,41.0,4.0,3.0,0.0,0.0,0.4,14.37426744684802,2816.0,0.2860086961584163,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.15,1.0,Service
2025-08-30,KM-T116,Tripunithura Depot,63.0,34.0,-9.0,0.0,0.0,0.2,0.0,3391.0,0.3167738822114058,Night-A,Bay-7,19.0,1.0,23.86,0.0,2025-05-15,0.311,1.0,IBL
2025-08-30,KM-T117,Pettah Depot,22.0,58.0,13.0,1.0,0.0,1.1,11.663543368766538,3946.0,0.3097985313860292,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.158,0.0,Service
2025-08-30,KM-T118,Pettah Depot,10.0,-7.0,10.0,1.0,1.0,6.2,5.073787410750696,3314.0,0.2093062851742759,Night-B,Bay-11,29.0,1.0,27.87,1.0,2025-06-11,0.243,1.0,IBL
2025-08-30,KM-T119,Pettah Depot,8.0,22.0,14.0,1.0,0.0,10.9,12.850420142091972,3277.0,0.2909006185979425,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.152,0.0,Service
2025-08-30,KM-T120,Pettah Depot,59.0,35.0,-12.0,3.0,0.0,12.0,12.82580912784864,3402.0,0.21345125453642,No-Clean,Bay-11,35.0,2.0,27.74,0.0,2025-08-14,0.275,1.0,IBL
2025-08-30,KM-T121,Tripunithura Depot,44.0,7.0,1.0,0.0,0.0,12.4,6.267667127095141,4064.0,0.3989039954590787,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.34,1.0,Service
2025-08-30,KM-T122,Tripunithura Depot,10.0,-9.0,-2.0,4.0,0.0,12.8,12.90378092712563,3603.0,0.1213399824535754,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.242,1.0,IBL
2025-08-30,KM-T123,Tripunithura Depot,49.0,3.0,7.0,1.0,0.0,5.4,2.694223010331956,3542.0,0.1472295990188783,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.102,0.0,Service
2025-08-30,KM-T124,Tripunithura Depot,35.0,42.0,17.0,2.0,2.0,0.4,5.321663428985543,3314.0,0.3760149858470191,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.302,0.0,IBL
2025-08-30,KM-T125,Pettah Depot,27.0,19.0,28.0,1.0,0.0,3.9,3.988818615430074,3612.0,0.2131602097616955,Night-B,Bay-12,16.0,1.0,26.6,0.0,2025-05-07,0.125,0.0,Standby
2025-08-30,KM-T126,Tripunithura Depot,0.0,11.0,26.0,0.0,0.0,2.2,5.296740200263785,3929.0,0.5739126110224516,No-Clean,Bay-2,27.0,1.0,23.74,0.0,2025-07-03,0.251,0.0,Standby
2025-08-30,KM-T127,Tripunithura Depot,45.0,13.0,10.0,1.0,0.0,9.3,1.1374625925810826,3267.0,0.121638777171593,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.093,0.0,Service
2025-08-30,KM-T128,Pettah Depot,-8.0,12.0,9.0,0.0,0.0,12.8,11.4215548921652,2929.0,0.4504251338793243,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.208,0.0,IBL
2025-08-30,KM-T129,Pettah Depot,38.0,24.0,4.0,1.0,1.0,11.8,5.191810992806294,3756.0,0.4353112293540372,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.322,0.0,IBL
2025-08-30,KM-T130,Pettah Depot,12.0,44.0,4.0,0.0,0.0,9.1,6.333378549378014,3423.0,0.2923656919360274,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.152,1.0,Standby
2025-08-30,KM-T131,Tripunithura Depot,24.0,32.0,8.0,5.0,0.0,7.6,17.94578027784588,3893.0,0.1825718762135622,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.114,0.0,Service
2025-08-30,KM-T132,Pettah Depot,41.0,5.0,19.0,4.0,1.0,6.6,5.453428147964089,3316.0,0.2668015087500874,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.263,0.0,IBL
2025-08-30,KM-T133,Pettah Depot,35.0,20.0,18.0,1.0,0.0,14.4,8.860919125340766,2935.0,0.1251174850222119,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.094,1.0,Service
2025-08-30,KM-T134,Tripunithura Depot,3.0,8.0,15.0,4.0,0.0,5.0,3.202667094902322,3948.0,0.4396664285001219,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.204,0.0,Service
2025-08-30,KM-T135,Tripunithura Depot,48.0,34.0,-10.0,2.0,0.0,14.5,11.923937386519274,3659.0,0.3106348299475467,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.309,0.0,IBL
2025-08-30,KM-T136,Tripunithura Depot,45.0,28.0,1.0,0.0,0.0,1.7,11.150495031379346,3304.0,0.2393150448394835,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.284,1.0,Service
2025-08-30,KM-T137,Tripunithura Depot,16.0,-2.0,-9.0,3.0,1.0,14.6,1.6764896740957127,2694.0,0.1842964405776695,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.385,0.0,IBL
2025-08-30,KM-T138,Pettah Depot,-1.0,-5.0,-8.0,0.0,0.0,7.5,9.690718269052905,3142.0,0.4649581958685687,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.363,1.0,IBL
2025-08-30,KM-T139,Pettah Depot,4.0,32.0,9.0,4.0,2.0,8.8,0.6993012157888163,3877.0,0.3739149979395593,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.301,0.0,IBL
2025-08-30,KM-T140,Pettah Depot,32.0,10.0,12.0,3.0,0.0,4.2,1.8361841967529389,3323.0,0.1485348093589542,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.102,1.0,Standby
2025-08-31,KM-T101,Pettah Depot,-3.0,20.0,11.0,0.0,0.0,15.5,10.498107291183397,4170.0,0.2709766895912773,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.145,0.0,IBL
2025-08-31,KM-T102,Tripunithura Depot,21.0,-10.0,1.0,2.0,1.0,1.0,20.028044534372796,3872.0,0.2395442198205159,No-Clean,Bay-12,18.0,1.0,26.99,0.0,2025-08-21,0.404,0.0,IBL
2025-08-31,KM-T103,Pettah Depot,10.0,16.0,5.0,4.0,0.0,5.2,7.747110058938822,4103.0,0.3929439563935876,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.188,0.0,Standby
2025-08-31,KM-T104,Tripunithura Depot,6.0,26.0,20.0,0.0,0.0,5.7,1.7396254063294134,4020.0,0.2851163131788015,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.15,0.0,Service
2025-08-31,KM-T105,Tripunithura Depot,27.0,42.0,7.0,4.0,1.0,0.4,0.7778044135847488,4247.0,0.3344122300819179,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.287,0.0,IBL
2025-08-31,KM-T106,Tripunithura Depot,-10.0,31.0,6.0,1.0,0.0,6.7,9.635380323069793,3455.0,0.2691475199344648,Night-A,Bay-9,8.0,0.0,25.47,0.0,2025-06-22,0.144,0.0,IBL
2025-08-31,KM-T107,Pettah Depot,29.0,12.0,10.0,2.0,0.0,15.5,14.46498624448947,3007.0,0.4295517628450936,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.2,0.0,Standby
2025-08-31,KM-T108,Tripunithura Depot,-29.0,41.0,33.0,1.0,0.0,5.9,6.978743082420697,4101.0,0.2507579324088075,No-Clean,Bay-1,25.0,2.0,25.2,1.0,2025-05-25,0.138,0.0,IBL
2025-08-31,KM-T109,Pettah Depot,-2.0,23.0,-4.0,0.0,0.0,5.5,0.587134906567786,4272.0,0.4979285881225422,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.374,0.0,IBL
2025-08-31,KM-T110,Tripunithura Depot,25.0,21.0,-1.0,0.0,0.0,14.4,16.72239833040822,3803.0,0.4069634923777457,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.342,0.0,IBL
2025-08-31,KM-T111,Tripunithura Depot,2.0,17.0,-9.0,1.0,0.0,15.6,6.998862217275299,3382.0,0.2935891650100171,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.303,0.0,IBL
2025-08-31,KM-T112,Tripunithura Depot,-15.0,10.0,11.0,3.0,0.0,9.2,17.018961763934463,3972.0,0.299378488040447,No-Clean,Bay-2,33.0,2.0,27.14,0.0,2025-05-29,0.155,0.0,IBL
2025-08-31,KM-T113,Pettah Depot,-1.0,-7.0,13.0,0.0,0.0,6.7,5.718041527790896,4245.0,0.2444837073128795,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.136,0.0,IBL
2025-08-31,KM-T114,Tripunithura Depot,1.0,6.0,3.0,0.0,0.0,4.9,13.750217345483335,4155.0,0.4732163398652419,No-Clean,Bay-4,20.0,1.0,27.66,0.0,2025-08-07,0.216,0.0,Standby
2025-08-31,KM-T115,Pettah Depot,40.0,3.0,2.0,0.0,0.0,0.4,12.80655965302225,3105.0,0.2926229089298142,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.302,1.0,Standby
2025-08-31,KM-T116,Tripunithura Depot,62.0,33.0,-10.0,1.0,0.0,0.2,0.0,3576.0,0.326652050155549,Night-A,Bay-7,19.0,1.0,23.86,0.0,2025-05-15,0.314,1.0,IBL
2025-08-31,KM-T117,Pettah Depot,21.0,57.0,12.0,1.0,0.0,1.1,10.59168656653406,4193.0,0.3183069853581122,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.161,0.0,Service
2025-08-31,KM-T118,Pettah Depot,9.0,-8.0,9.0,1.0,0.0,6.2,4.900508118976799,3599.0,0.2146928291557412,Night-B,Bay-11,29.0,1.0,27.87,0.0,2025-06-11,0.125,1.0,Service
2025-08-31,KM-T119,Pettah Depot,7.0,21.0,13.0,1.0,1.0,10.9,12.396251555932384,3539.0,0.3092074083562979,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.278,0.0,IBL
2025-08-31,KM-T120,Pettah Depot,58.0,34.0,-13.0,4.0,0.0,12.0,13.16541098127033,3655.0,0.2319207242391368,No-Clean,Bay-11,35.0,2.0,27.74,1.0,2025-08-14,0.281,1.0,IBL
2025-08-31,KM-T121,Tripunithura Depot,43.0,6.0,0.0,1.0,0.0,12.4,6.148404653504893,4359.0,0.4089383445537474,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.343,1.0,Service
2025-08-31,KM-T122,Tripunithura Depot,9.0,-10.0,-3.0,4.0,0.0,12.8,13.17737474346508,3824.0,0.140243727648542,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.249,1.0,IBL
2025-08-31,KM-T123,Tripunithura Depot,48.0,2.0,6.0,1.0,0.0,5.4,0.9630217068870304,3737.0,0.1523991370677136,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.103,0.0,Service
2025-08-31,KM-T124,Tripunithura Depot,34.0,41.0,16.0,2.0,0.0,0.4,6.816601656438779,3520.0,0.3895060605437416,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.186,0.0,Service
2025-08-31,KM-T125,Pettah Depot,26.0,18.0,27.0,1.0,0.0,3.9,2.003357595012312,3834.0,0.2302449418421457,Night-B,Bay-12,16.0,1.0,26.6,0.0,2025-05-07,0.131,0.0,Service
2025-08-31,KM-T126,Tripunithura Depot,-1.0,10.0,25.0,0.0,0.0,2.2,4.686717222765429,4182.0,0.5888545551355975,No-Clean,Bay-2,27.0,1.0,23.74,0.0,2025-07-03,0.256,0.0,IBL
2025-08-31,KM-T127,Tripunithura Depot,44.0,12.0,9.0,1.0,0.0,9.3,0.5309592043653429,3493.0,0.1345878859755465,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.097,0.0,Service
2025-08-31,KM-T128,Pettah Depot,-9.0,11.0,8.0,0.0,0.0,12.8,11.877459087335904,3130.0,0.4573086175588831,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.21,0.0,IBL
2025-08-31,KM-T129,Pettah Depot,37.0,23.0,3.0,1.0,1.0,11.8,4.879294832130624,3969.0,0.4432127594983844,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.325,0.0,IBL
2025-08-31,KM-T130,Pettah Depot,11.0,43.0,3.0,0.0,0.0,9.1,6.943401719162464,3672.0,0.3104924626043981,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.159,1.0,Service
2025-08-31,KM-T131,Tripunithura Depot,23.0,31.0,7.0,5.0,0.0,7.6,18.83873414795465,4159.0,0.1986411404245261,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.12,0.0,Service
2025-08-31,KM-T132,Pettah Depot,40.0,4.0,18.0,4.0,1.0,6.6,7.283048349680175,3561.0,0.2783169312222057,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.267,0.0,IBL
2025-08-31,KM-T133,Pettah Depot,34.0,19.0,17.0,1.0,0.0,14.4,7.9086027446019695,3153.0,0.1441339806035135,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.1,1.0,Standby
2025-08-31,KM-T134,Tripunithura Depot,2.0,7.0,14.0,4.0,2.0,5.0,2.525671956443791,4235.0,0.4455815356452028,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.326,0.0,IBL
2025-08-31,KM-T135,Tripunithura Depot,47.0,33.0,-11.0,2.0,0.0,14.5,10.2673141788415,3865.0,0.3245484573571757,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.314,0.0,IBL
2025-08-31,KM-T136,Tripunithura Depot,44.0,27.0,0.0,0.0,0.0,1.7,10.626046895116694,3543.0,0.2584609733005881,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.29,1.0,Service
2025-08-31,KM-T137,Tripunithura Depot,15.0,-3.0,-10.0,2.0,1.0,14.6,1.390321037407742,2982.0,0.1983863950867349,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.389,0.0,IBL
2025-08-31,KM-T138,Pettah Depot,-2.0,-6.0,-9.0,0.0,0.0,7.5,7.575851974035914,3397.0,0.4703758544822299,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.365,1.0,IBL
2025-08-31,KM-T139,Pettah Depot,3.0,31.0,8.0,4.0,0.0,8.8,0.9184118158232264,4122.0,0.3853109732915837,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.185,0.0,Service
2025-08-31,KM-T140,Pettah Depot,31.0,9.0,11.0,4.0,1.0,4.2,1.913328982636065,3605.0,0.1610389873870706,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.226,1.0,IBL
2025-09-01,KM-T101,Pettah Depot,-4.0,19.0,10.0,0.0,0.0,15.5,11.379230430462922,4425.0,0.2782370018962898,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.147,0.0,IBL
2025-09-01,KM-T102,Tripunithura Depot,20.0,-11.0,0.0,2.0,0.0,1.0,20.72992031568071,4147.0,0.2546896358386067,No-Clean,Bay-12,18.0,1.0,26.99,1.0,2025-08-21,0.289,0.0,Service
2025-09-01,KM-T103,Pettah Depot,9.0,15.0,4.0,4.0,0.0,5.2,8.37955252530667,4350.0,0.4028313083051449,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.191,0.0,Service
2025-09-01,KM-T104,Tripunithura Depot,5.0,25.0,19.0,0.0,0.0,5.7,2.029577847079262,4214.0,0.2915325966437087,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.152,0.0,Service
2025-09-01,KM-T105,Tripunithura Depot,26.0,41.0,6.0,4.0,0.0,0.4,1.3617594084628823,4530.0,0.3437360037394284,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.17,0.0,Standby
2025-09-01,KM-T106,Tripunithura Depot,-11.0,30.0,5.0,1.0,0.0,6.7,7.730928082812877,3647.0,0.2885119946285536,Night-A,Bay-9,8.0,0.0,25.47,0.0,2025-06-22,0.151,0.0,IBL
2025-09-01,KM-T107,Pettah Depot,28.0,11.0,9.0,2.0,0.0,15.5,13.669296481494191,3231.0,0.4493842958159311,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.207,0.0,Service
2025-09-01,KM-T108,Tripunithura Depot,-30.0,40.0,32.0,1.0,1.0,5.9,6.794896201698817,4338.0,0.2629048514773985,No-Clean,Bay-1,25.0,2.0,25.2,0.0,2025-05-25,0.262,0.0,IBL
2025-09-01,KM-T109,Pettah Depot,-3.0,22.0,-5.0,0.0,0.0,5.5,1.6879563049903912,4484.0,0.5124145319695249,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.379,0.0,IBL
2025-09-01,KM-T110,Tripunithura Depot,24.0,20.0,-2.0,1.0,0.0,14.4,17.783769295281356,4100.0,0.4268837548556931,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.349,0.0,IBL
2025-09-01,KM-T111,Tripunithura Depot,1.0,16.0,-10.0,1.0,0.0,15.6,9.553548543177415,3672.0,0.3078457541764469,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.308,0.0,IBL
2025-09-01,KM-T112,Tripunithura Depot,-16.0,9.0,10.0,3.0,0.0,9.2,16.37676711140019,4234.0,0.3168647457916008,No-Clean,Bay-2,33.0,2.0,27.14,1.0,2025-05-29,0.161,0.0,IBL
2025-09-01,KM-T113,Pettah Depot,-2.0,-8.0,12.0,0.0,0.0,6.7,4.880332095895926,4435.0,0.2501073917105784,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.138,0.0,IBL
2025-09-01,KM-T114,Tripunithura Depot,0.0,5.0,2.0,0.0,0.0,4.9,12.67082488838398,4438.0,0.4863879232699837,No-Clean,Bay-4,20.0,1.0,27.66,0.0,2025-08-07,0.37,0.0,Standby
2025-09-01,KM-T115,Pettah Depot,39.0,2.0,1.0,0.0,0.0,0.4,12.432379377032063,3296.0,0.3081489830379731,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.308,1.0,Service
2025-09-01,KM-T116,Tripunithura Depot,61.0,32.0,-11.0,1.0,0.0,0.2,0.0,3873.0,0.3410738431242026,Night-A,Bay-7,19.0,1.0,23.86,0.0,2025-05-15,0.319,1.0,IBL
2025-09-01,KM-T117,Pettah Depot,20.0,56.0,11.0,1.0,0.0,1.1,10.410301163424776,4417.0,0.3251136954580607,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.164,0.0,Service
2025-09-01,KM-T118,Pettah Depot,8.0,-9.0,8.0,1.0,1.0,6.2,4.406153781120082,3795.0,0.2212878886159646,Night-B,Bay-11,29.0,1.0,27.87,0.0,2025-06-11,0.247,1.0,IBL
2025-09-01,KM-T119,Pettah Depot,6.0,20.0,12.0,1.0,0.0,10.9,12.568778338855472,3820.0,0.3200165245276706,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.162,0.0,Service
2025-09-01,KM-T120,Pettah Depot,57.0,33.0,-14.0,4.0,0.0,12.0,13.676273970418649,3841.0,0.2447996005208605,No-Clean,Bay-11,35.0,2.0,27.74,0.0,2025-08-14,0.286,1.0,IBL
2025-09-01,KM-T121,Tripunithura Depot,42.0,5.0,-1.0,1.0,0.0,12.4,7.14427663016382,4542.0,0.4249538297011306,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.349,1.0,IBL
2025-09-01,KM-T122,Tripunithura Depot,8.0,-11.0,-4.0,4.0,1.0,12.8,13.432371494139678,4086.0,0.1496757465179434,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.372,1.0,IBL
2025-09-01,KM-T123,Tripunithura Depot,47.0,1.0,5.0,1.0,0.0,5.4,1.468610948722905,3945.0,0.1595511789229839,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.106,0.0,Service
2025-09-01,KM-T124,Tripunithura Depot,33.0,40.0,15.0,2.0,0.0,0.4,8.30571476476707,3807.0,0.4082428841355535,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.193,0.0,Standby
2025-09-01,KM-T125,Pettah Depot,25.0,17.0,26.0,0.0,0.0,3.9,2.4393329845123577,4103.0,0.2379022446904851,Night-B,Bay-12,16.0,1.0,26.6,0.0,2025-05-07,0.133,0.0,Service
2025-09-01,KM-T126,Tripunithura Depot,-2.0,9.0,24.0,0.0,0.0,2.2,2.154471137545744,4394.0,0.5960916675246936,No-Clean,Bay-2,27.0,1.0,23.74,0.0,2025-07-03,0.259,0.0,IBL
2025-09-01,KM-T127,Tripunithura Depot,43.0,11.0,8.0,1.0,0.0,9.3,0.0,3748.0,0.1518036876645779,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.103,0.0,Standby
2025-09-01,KM-T128,Pettah Depot,-10.0,10.0,7.0,0.0,0.0,12.8,13.406755638175436,3417.0,0.4735905480520367,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.216,0.0,IBL
2025-09-01,KM-T129,Pettah Depot,36.0,22.0,2.0,1.0,0.0,11.8,4.82219822129457,4230.0,0.4521798367483923,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.358,1.0,Service
2025-09-01,KM-T130,Pettah Depot,10.0,42.0,2.0,0.0,0.0,9.1,7.67704686584376,3946.0,0.3236091699775808,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.313,1.0,Service
2025-09-01,KM-T131,Tripunithura Depot,22.0,30.0,6.0,5.0,2.0,7.6,16.662153062330535,4370.0,0.2160139469368326,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.246,1.0,IBL
2025-09-01,KM-T132,Pettah Depot,39.0,3.0,17.0,4.0,0.0,6.6,8.02468809614495,3743.0,0.286083816988104,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.15,0.0,Service
2025-09-01,KM-T133,Pettah Depot,33.0,18.0,16.0,1.0,0.0,14.4,7.956883025001376,3340.0,0.1531932805239174,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.104,1.0,Service
2025-09-01,KM-T134,Tripunithura Depot,1.0,6.0,13.0,5.0,0.0,5.0,2.096064512485667,4492.0,0.4649784009512756,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.213,0.0,Service
2025-09-01,KM-T135,Tripunithura Depot,46.0,32.0,-12.0,2.0,0.0,14.5,10.91248330421432,4045.0,0.3345043294621599,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.317,0.0,IBL
2025-09-01,KM-T136,Tripunithura Depot,43.0,26.0,-1.0,0.0,0.0,1.7,11.371038314730775,3745.0,0.2783035533013529,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.297,1.0,IBL
